"time_period";"geo_id";"geographic_level";"age";"age_class";"sex";"obs_value";"pop_obs_value";"pop_age_obs_value";"ratio"
"2021";"404";"Fischbach";"Y55T59";"From 55 to 59 years";"Total";"78";"1256";"78";"6.2"
"2021";"211";"Roeser";"Y55T59";"From 55 to 59 years";"Male";"226";"6598";"453";"49.9"
"2021";"1002";"Bech";"_T";"Total";"Total";"1330";"1330";"1330";"100.0"
"2021";"806";"Lac de la Haute-Sûre";"Y60T64";"From 60 to 64 years";"Total";"124";"2160";"124";"5.7"
"2021";"805";"Kiischpelt";"Y65T69";"From 65 to 69 years";"Total";"57";"1226";"57";"4.6"
"2021";"301";"Bertrange";"Y_LT15";"Less than 15 years";"Total";"1389";"8534";"1389";"16.3"
"2021";"206";"Kayl";"Y30T49";"From 30 to 49 years";"Male";"1433";"9701";"2832";"50.6"
"2021";"1002";"Bech";"Y80T84";"From 80 to 84 years";"Male";"15";"1330";"30";"50.0"
"2021";"305";"Niederanven";"Y30T49";"From 30 to 49 years";"Female";"820";"6442";"1631";"50.3"
"2021";"1";"Canton Capellen";"Y45T49";"From 45 to 49 years";"Female";"1963";"51523";"3960";"49.6"
"2021";"5";"Canton Clervaux";"Y50T64";"From 50 to 64 years";"Male";"2346";"19944";"4433";"52.9"
"2021";"402";"Bissen";"Y10T14";"From 10 to 14 years";"Total";"195";"3315";"195";"5.9"
"2021";"110";"Steinfort";"Y95T99";"From 95 to 99 years";"Male";"2";"5717";"9";"22.2"
"2021";"104";"Käerjeng";"Y55T59";"From 55 to 59 years";"Male";"467";"10761";"897";"52.1"
"2021";"1103";"Flaxweiler";"Y70T74";"From 70 to 74 years";"Male";"37";"2160";"69";"53.6"
"2021";"5";"Canton Clervaux";"Y5T9";"From 5 to 9 years";"Total";"1130";"19944";"1130";"5.7"
"2021";"211";"Roeser";"Y15T29";"From 15 to 29 years";"Female";"504";"6598";"1076";"46.8"
"2021";"902";"Putscheid";"Y5T9";"From 5 to 9 years";"Female";"32";"1127";"71";"45.1"
"2021";"6";"Canton Diekirch";"Y10T14";"From 10 to 14 years";"Total";"1813";"34278";"1813";"5.3"
"2021";"107";"Kopstal";"Y_GE85";"85 years or over";"Male";"38";"4137";"93";"40.9"
"2021";"309";"Strassen";"Y75T79";"From 75 to 79 years";"Male";"117";"10261";"253";"46.2"
"2021";"7";"Canton Redange";"Y35T39";"From 35 to 39 years";"Total";"1446";"20279";"1446";"7.1"
"2021";"12";"Canton Remich";"Y95T99";"From 95 to 99 years";"Male";"4";"23684";"33";"12.1"
"2021";"805";"Kiischpelt";"Y55T59";"From 55 to 59 years";"Female";"50";"1226";"100";"50.0"
"2021";"1106";"Manternach";"Y60T64";"From 60 to 64 years";"Male";"74";"2232";"143";"51.7"
"2021";"209";"Pétange";"Y25T29";"From 25 to 29 years";"Total";"1556";"20385";"1556";"7.6"
"2021";"609";"Schieren";"Y50T64";"From 50 to 64 years";"Male";"197";"2113";"401";"49.1"
"2021";"1005";"Echternach";"Y75T79";"From 75 to 79 years";"Total";"242";"5690";"242";"4.3"
"2021";"2";"Canton Esch";"Y15T29";"From 15 to 29 years";"Total";"36304";"186224";"36304";"19.5"
"2021";"1003";"Berdorf";"Y40T44";"From 40 to 44 years";"Female";"77";"1983";"142";"54.2"
"2021";"307";"Schuttrange";"Y15T19";"From 15 to 19 years";"Female";"118";"4306";"233";"50.6"
"2021";"410";"Nommern";"Y10T14";"From 10 to 14 years";"Female";"41";"1446";"84";"48.8"
"2021";"702";"Preizerdaul";"Y65T84";"From 65 to 84 years";"Total";"227";"1764";"227";"12.9"
"2021";"709";"Vichten";"Y75T79";"From 75 to 79 years";"Total";"23";"1365";"23";"1.7"
"2021";"108";"Mamer";"Y15T19";"From 15 to 19 years";"Female";"327";"10426";"667";"49.0"
"2021";"709";"Vichten";"Y_LT15";"Less than 15 years";"Male";"108";"1365";"251";"43.0"
"2021";"307";"Schuttrange";"Y80T84";"From 80 to 84 years";"Male";"33";"4306";"81";"40.7"
"2021";"104";"Käerjeng";"Y65T84";"From 65 to 84 years";"Male";"751";"10761";"1603";"46.8"
"2021";"1204";"Mondorf-les-Bains";"Y65T84";"From 65 to 84 years";"Male";"478";"5403";"1130";"42.3"
"2021";"1202";"Dalheim";"Y50T54";"From 50 to 54 years";"Female";"92";"2399";"181";"50.8"
"2021";"606";"Feulen";"Y5T9";"From 5 to 9 years";"Female";"53";"2302";"138";"38.4"
"2021";"1003";"Berdorf";"Y_GE85";"85 years or over";"Male";"10";"1983";"37";"27.0"
"2021";"102";"Garnich";"Y_GE85";"85 years or over";"Female";"12";"2255";"19";"63.2"
"2021";"106";"Koerich";"Y80T84";"From 80 to 84 years";"Male";"23";"2649";"43";"53.5"
"2021";"204";"Esch-sur-Alzette";"Y65T69";"From 65 to 69 years";"Female";"785";"36117";"1520";"51.6"
"2021";"901";"Tandel";"Y50T64";"From 50 to 64 years";"Male";"210";"2207";"445";"47.2"
"2021";"808";"Winseler";"Y85T89";"From 85 to 89 years";"Male";"6";"1420";"12";"50.0"
"2021";"8";"Canton Wiltz";"Y65T84";"From 65 to 84 years";"Male";"1179";"18562";"2327";"50.7"
"2021";"5";"Canton Clervaux";"Y35T39";"From 35 to 39 years";"Total";"1302";"19944";"1302";"6.5"
"2021";"502";"Wincrange";"Y25T29";"From 25 to 29 years";"Female";"145";"4671";"306";"47.4"
"2021";"302";"Contern";"Y85T89";"From 85 to 89 years";"Total";"63";"4154";"63";"1.5"
"2021";"304";"Luxembourg";"Y30T34";"From 30 to 34 years";"Total";"14864";"128097";"14864";"11.6"
"2021";"501";"Clervaux";"Y80T84";"From 80 to 84 years";"Total";"118";"5751";"118";"2.1"
"2021";"605";"Ettelbruck";"Y50T54";"From 50 to 54 years";"Male";"333";"9353";"643";"51.8"
"2021";"1005";"Echternach";"Y35T39";"From 35 to 39 years";"Total";"351";"5690";"351";"6.2"
"2021";"1202";"Dalheim";"Y85T89";"From 85 to 89 years";"Female";"12";"2399";"22";"54.5"
"2021";"1202";"Dalheim";"_T";"Total";"Female";"1172";"2399";"2399";"48.9"
"2021";"801";"Boulaide";"Y15T29";"From 15 to 29 years";"Total";"246";"1438";"246";"17.1"
"2021";"602";"Bourscheid";"Y55T59";"From 55 to 59 years";"Female";"63";"1686";"128";"49.2"
"2021";"802";"Esch-sur-Sûre";"Y85T89";"From 85 to 89 years";"Female";"12";"2991";"22";"54.5"
"2021";"603";"Diekirch";"Y_LT15";"Less than 15 years";"Female";"440";"7143";"930";"47.3"
"2021";"303";"Hesperange";"Y85T89";"From 85 to 89 years";"Total";"271";"15835";"271";"1.7"
"2021";"7";"Canton Redange";"Y30T49";"From 30 to 49 years";"Total";"5783";"20279";"5783";"28.5"
"2021";"901";"Tandel";"Y85T89";"From 85 to 89 years";"Total";"19";"2207";"19";"0.9"
"2021";"1208";"Waldbredimus";"Y25T29";"From 25 to 29 years";"Female";"32";"1272";"59";"54.2"
"2021";"108";"Mamer";"Y50T64";"From 50 to 64 years";"Total";"1926";"10426";"1926";"18.5"
"2021";"308";"Steinsel";"Y90T94";"From 90 to 94 years";"Male";"13";"5559";"64";"20.3"
"2021";"802";"Esch-sur-Sûre";"Y35T39";"From 35 to 39 years";"Total";"232";"2991";"232";"7.8"
"2021";"1104";"Grevenmacher";"Y25T29";"From 25 to 29 years";"Male";"165";"5050";"368";"44.8"
"2021";"705";"Grosbous";"Y95T99";"From 95 to 99 years";"Female";"1";"1130";"1";"100.0"
"2021";"802";"Esch-sur-Sûre";"Y5T9";"From 5 to 9 years";"Total";"170";"2991";"170";"5.7"
"2021";"207";"Leudelange";"Y15T19";"From 15 to 19 years";"Total";"151";"2704";"151";"5.6"
"2021";"101";"Dippach";"Y85T89";"From 85 to 89 years";"Total";"42";"4492";"42";"0.9"
"2021";"405";"Heffingen";"Y90T94";"From 90 to 94 years";"Female";"1";"1506";"2";"50.0"
"2021";"1";"Canton Capellen";"Y50T54";"From 50 to 54 years";"Male";"2024";"51523";"4035";"50.2"
"2021";"1208";"Waldbredimus";"Y70T74";"From 70 to 74 years";"Total";"37";"1272";"37";"2.9"
"2021";"104";"Käerjeng";"Y55T59";"From 55 to 59 years";"Female";"430";"10761";"897";"47.9"
"2021";"402";"Bissen";"Y30T49";"From 30 to 49 years";"Total";"951";"3315";"951";"28.7"
"2021";"407";"Lintgen";"Y25T29";"From 25 to 29 years";"Female";"132";"3401";"250";"52.8"
"2021";"1008";"Waldbillig";"Y65T69";"From 65 to 69 years";"Female";"34";"1908";"82";"41.5"
"2021";"802";"Esch-sur-Sûre";"Y80T84";"From 80 to 84 years";"Female";"19";"2991";"39";"48.7"
"2021";"1201";"Bous";"Y40T44";"From 40 to 44 years";"Total";"139";"1698";"139";"8.2"
"2021";"307";"Schuttrange";"Y95T99";"From 95 to 99 years";"Female";"0";"4306";"0";"0.0"
"2021";"710";"Wahl";"Y15T29";"From 15 to 29 years";"Male";"84";"1043";"172";"48.8"
"2021";"5";"Canton Clervaux";"Y_LT5";"Less than 5 years";"Female";"537";"19944";"1069";"50.2"
"2021";"403";"Helperknapp";"Y_GE85";"85 years or over";"Male";"14";"4664";"42";"33.3"
"2021";"1202";"Dalheim";"Y_LT15";"Less than 15 years";"Total";"401";"2399";"401";"16.7"
"2021";"1208";"Waldbredimus";"Y90T94";"From 90 to 94 years";"Total";"4";"1272";"4";"0.3"
"2021";"107";"Kopstal";"Y50T54";"From 50 to 54 years";"Male";"153";"4137";"318";"48.1"
"2021";"807";"Wiltz";"Y90T94";"From 90 to 94 years";"Male";"12";"7697";"46";"26.1"
"2021";"405";"Heffingen";"Y90T94";"From 90 to 94 years";"Male";"1";"1506";"2";"50.0"
"2021";"1008";"Waldbillig";"Y65T69";"From 65 to 69 years";"Male";"48";"1908";"82";"58.5"
"2021";"801";"Boulaide";"Y65T69";"From 65 to 69 years";"Total";"75";"1438";"75";"5.2"
"2021";"105";"Kehlen";"Y_GE100";"100 years or over";"Female";"0";"6168";"0";"0.0"
"2021";"1";"Canton Capellen";"Y5T9";"From 5 to 9 years";"Total";"2951";"51523";"2951";"5.7"
"2021";"1108";"Wormeldange";"Y_GE85";"85 years or over";"Female";"25";"3055";"42";"59.5"
"2021";"1206";"Schengen";"Y30T34";"From 30 to 34 years";"Total";"311";"5075";"311";"6.1"
"2021";"1004";"Consdorf";"Y10T14";"From 10 to 14 years";"Total";"127";"2126";"127";"6.0"
"2021";"311";"Weiler-la-Tour";"Y20T24";"From 20 to 24 years";"Total";"142";"2501";"142";"5.7"
"2021";"1203";"Lenningen";"Y60T64";"From 60 to 64 years";"Female";"59";"2047";"122";"48.4"
"2021";"505";"Weiswampach";"Y50T54";"From 50 to 54 years";"Male";"83";"2225";"154";"53.9"
"2021";"211";"Roeser";"Y35T39";"From 35 to 39 years";"Male";"287";"6598";"595";"48.2"
"2021";"903";"Vianden";"_T";"Total";"Female";"1081";"2168";"2168";"49.9"
"2021";"601";"Bettendorf";"Y65T84";"From 65 to 84 years";"Total";"403";"2943";"403";"13.7"
"2021";"107";"Kopstal";"Y90T94";"From 90 to 94 years";"Total";"22";"4137";"22";"0.5"
"2021";"808";"Winseler";"Y55T59";"From 55 to 59 years";"Female";"45";"1420";"121";"37.2"
"2021";"306";"Sandweiler";"Y35T39";"From 35 to 39 years";"Total";"266";"3716";"266";"7.2"
"2021";"403";"Helperknapp";"Y15T19";"From 15 to 19 years";"Total";"218";"4664";"218";"4.7"
"2021";"1006";"Rosport - Mompach";"Y80T84";"From 80 to 84 years";"Female";"35";"3638";"62";"56.5"
"2021";"209";"Pétange";"Y75T79";"From 75 to 79 years";"Male";"211";"20385";"458";"46.1"
"2021";"1";"Canton Capellen";"Y75T79";"From 75 to 79 years";"Total";"1516";"51523";"1516";"2.9"
"2021";"1202";"Dalheim";"Y40T44";"From 40 to 44 years";"Female";"84";"2399";"177";"47.5"
"2021";"108";"Mamer";"Y90T94";"From 90 to 94 years";"Male";"21";"10426";"81";"25.9"
"2021";"1102";"Biwer";"Y65T84";"From 65 to 84 years";"Total";"263";"1894";"263";"13.9"
"2021";"1207";"Stadtbredimus";"Y50T54";"From 50 to 54 years";"Female";"89";"1971";"178";"50.0"
"2021";"601";"Bettendorf";"Y_GE100";"100 years or over";"Female";"0";"2943";"0";"0.0"
"2021";"802";"Esch-sur-Sûre";"Y95T99";"From 95 to 99 years";"Female";"0";"2991";"2";"0.0"
"2021";"708";"Useldange";"Y90T94";"From 90 to 94 years";"Female";"5";"2029";"8";"62.5"
"2021";"1204";"Mondorf-les-Bains";"Y65T69";"From 65 to 69 years";"Female";"210";"5403";"369";"56.9"
"2021";"406";"Larochette";"Y55T59";"From 55 to 59 years";"Total";"157";"2206";"157";"7.1"
"2021";"10";"Canton Echternach";"_T";"Total";"Male";"9947";"19679";"19679";"50.5"
"2021";"704";"Rambrouch";"Y30T34";"From 30 to 34 years";"Female";"162";"4697";"345";"47.0"
"2021";"704";"Rambrouch";"Y40T44";"From 40 to 44 years";"Male";"169";"4697";"322";"52.5"
"2021";"902";"Putscheid";"Y95T99";"From 95 to 99 years";"Total";"0";"1127";"0";"0.0"
"2021";"609";"Schieren";"Y85T89";"From 85 to 89 years";"Female";"13";"2113";"22";"59.1"
"2021";"602";"Bourscheid";"Y35T39";"From 35 to 39 years";"Total";"123";"1686";"123";"7.3"
"2021";"1108";"Wormeldange";"Y10T14";"From 10 to 14 years";"Male";"73";"3055";"153";"47.7"
"2021";"502";"Wincrange";"Y20T24";"From 20 to 24 years";"Female";"144";"4671";"299";"48.2"
"2021";"1207";"Stadtbredimus";"Y15T19";"From 15 to 19 years";"Male";"48";"1971";"93";"51.6"
"2021";"1208";"Waldbredimus";"Y45T49";"From 45 to 49 years";"Female";"47";"1272";"96";"49.0"
"2021";"1101";"Betzdorf";"Y30T34";"From 30 to 34 years";"Total";"250";"4126";"250";"6.1"
"2021";"805";"Kiischpelt";"Y_GE100";"100 years or over";"Female";"0";"1226";"0";"0.0"
"2021";"410";"Nommern";"Y15T29";"From 15 to 29 years";"Female";"148";"1446";"292";"50.7"
"2021";"208";"Mondercange";"Y_LT15";"Less than 15 years";"Total";"995";"6979";"995";"14.3"
"2021";"710";"Wahl";"Y50T64";"From 50 to 64 years";"Male";"119";"1043";"223";"53.4"
"2021";"105";"Kehlen";"Y45T49";"From 45 to 49 years";"Male";"220";"6168";"437";"50.3"
"2021";"505";"Weiswampach";"Y35T39";"From 35 to 39 years";"Female";"65";"2225";"154";"42.2"
"2021";"410";"Nommern";"Y95T99";"From 95 to 99 years";"Total";"0";"1446";"0";"0.0"
"2021";"608";"Reisdorf";"Y15T29";"From 15 to 29 years";"Total";"276";"1313";"276";"21.0"
"2021";"1102";"Biwer";"Y70T74";"From 70 to 74 years";"Female";"34";"1894";"73";"46.6"
"2021";"405";"Heffingen";"Y20T24";"From 20 to 24 years";"Male";"46";"1506";"81";"56.8"
"2021";"602";"Bourscheid";"Y_GE85";"85 years or over";"Total";"20";"1686";"20";"1.2"
"2021";"705";"Grosbous";"Y50T54";"From 50 to 54 years";"Total";"87";"1130";"87";"7.7"
"2021";"1005";"Echternach";"Y45T49";"From 45 to 49 years";"Female";"207";"5690";"415";"49.9"
"2021";"205";"Frisange";"Y_LT5";"Less than 5 years";"Male";"129";"4768";"244";"52.9"
"2021";"404";"Fischbach";"Y70T74";"From 70 to 74 years";"Total";"30";"1256";"30";"2.4"
"2021";"1207";"Stadtbredimus";"Y20T24";"From 20 to 24 years";"Male";"51";"1971";"95";"53.7"
"2021";"602";"Bourscheid";"Y80T84";"From 80 to 84 years";"Male";"12";"1686";"31";"38.7"
"2021";"806";"Lac de la Haute-Sûre";"Y90T94";"From 90 to 94 years";"Female";"5";"2160";"8";"62.5"
"2021";"605";"Ettelbruck";"Y15T29";"From 15 to 29 years";"Total";"1845";"9353";"1845";"19.7"
"2021";"604";"Erpeldange-sur-Sûre";"Y65T69";"From 65 to 69 years";"Female";"70";"2435";"152";"46.1"
"2021";"1108";"Wormeldange";"Y50T54";"From 50 to 54 years";"Total";"229";"3055";"229";"7.5"
"2021";"204";"Esch-sur-Alzette";"Y65T84";"From 65 to 84 years";"Female";"2378";"36117";"4385";"54.2"
"2021";"110";"Steinfort";"Y85T89";"From 85 to 89 years";"Female";"46";"5717";"76";"60.5"
"2021";"12";"Canton Remich";"Y75T79";"From 75 to 79 years";"Total";"772";"23684";"772";"3.3"
"2021";"603";"Diekirch";"Y20T24";"From 20 to 24 years";"Female";"218";"7143";"491";"44.4"
"2021";"1004";"Consdorf";"Y65T69";"From 65 to 69 years";"Female";"65";"2126";"130";"50.0"
"2021";"806";"Lac de la Haute-Sûre";"Y45T49";"From 45 to 49 years";"Female";"77";"2160";"163";"47.2"
"2021";"808";"Winseler";"Y50T64";"From 50 to 64 years";"Male";"206";"1420";"351";"58.7"
"2021";"1208";"Waldbredimus";"Y60T64";"From 60 to 64 years";"Male";"36";"1272";"65";"55.4"
"2021";"310";"Walferdange";"Y80T84";"From 80 to 84 years";"Female";"123";"8527";"212";"58.0"
"2021";"311";"Weiler-la-Tour";"Y40T44";"From 40 to 44 years";"Total";"242";"2501";"242";"9.7"
"2021";"2";"Canton Esch";"Y15T29";"From 15 to 29 years";"Female";"17658";"186224";"36304";"48.6"
"2021";"208";"Mondercange";"Y15T29";"From 15 to 29 years";"Female";"566";"6979";"1205";"47.0"
"2021";"701";"Beckerich";"Y20T24";"From 20 to 24 years";"Female";"94";"2776";"186";"50.5"
"2021";"407";"Lintgen";"Y80T84";"From 80 to 84 years";"Total";"44";"3401";"44";"1.3"
"2021";"107";"Kopstal";"Y55T59";"From 55 to 59 years";"Total";"285";"4137";"285";"6.9"
"2021";"311";"Weiler-la-Tour";"Y95T99";"From 95 to 99 years";"Female";"0";"2501";"0";"0.0"
"2021";"1206";"Schengen";"Y55T59";"From 55 to 59 years";"Female";"222";"5075";"424";"52.4"
"2021";"202";"Differdange";"Y_GE85";"85 years or over";"Male";"148";"28532";"403";"36.7"
"2021";"107";"Kopstal";"Y65T69";"From 65 to 69 years";"Male";"95";"4137";"191";"49.7"
"2021";"604";"Erpeldange-sur-Sûre";"Y95T99";"From 95 to 99 years";"Female";"2";"2435";"2";"100.0"
"2021";"1202";"Dalheim";"_T";"Total";"Total";"2399";"2399";"2399";"100.0"
"2021";"604";"Erpeldange-sur-Sûre";"Y85T89";"From 85 to 89 years";"Female";"37";"2435";"55";"67.3"
"2021";"1203";"Lenningen";"Y20T24";"From 20 to 24 years";"Female";"63";"2047";"143";"44.1"
"2021";"207";"Leudelange";"Y65T69";"From 65 to 69 years";"Male";"64";"2704";"133";"48.1"
"2021";"709";"Vichten";"Y25T29";"From 25 to 29 years";"Male";"49";"1365";"92";"53.3"
"2021";"6";"Canton Diekirch";"Y45T49";"From 45 to 49 years";"Male";"1157";"34278";"2326";"49.7"
"2021";"1205";"Remich";"Y80T84";"From 80 to 84 years";"Female";"95";"3819";"150";"63.3"
"2021";"102";"Garnich";"Y5T9";"From 5 to 9 years";"Total";"152";"2255";"152";"6.7"
"2021";"408";"Lorentzweiler";"Y65T69";"From 65 to 69 years";"Total";"246";"4420";"246";"5.6"
"2021";"808";"Winseler";"Y_GE100";"100 years or over";"Male";"0";"1420";"1";"0.0"
"2021";"12";"Canton Remich";"Y30T49";"From 30 to 49 years";"Female";"3192";"23684";"6395";"49.9"
"2021";"401";"Colmar-Berg";"_T";"Total";"Female";"1134";"2271";"2271";"49.9"
"2021";"609";"Schieren";"Y75T79";"From 75 to 79 years";"Male";"29";"2113";"57";"50.9"
"2021";"704";"Rambrouch";"Y_LT5";"Less than 5 years";"Total";"243";"4697";"243";"5.2"
"2021";"1006";"Rosport - Mompach";"Y25T29";"From 25 to 29 years";"Total";"224";"3638";"224";"6.2"
"2021";"1002";"Bech";"Y55T59";"From 55 to 59 years";"Female";"48";"1330";"100";"48.0"
"2021";"404";"Fischbach";"Y30T34";"From 30 to 34 years";"Female";"49";"1256";"88";"55.7"
"2021";"701";"Beckerich";"Y25T29";"From 25 to 29 years";"Total";"190";"2776";"190";"6.8"
"2021";"8";"Canton Wiltz";"Y65T69";"From 65 to 69 years";"Female";"398";"18562";"876";"45.4"
"2021";"802";"Esch-sur-Sûre";"Y80T84";"From 80 to 84 years";"Total";"39";"2991";"39";"1.3"
"2021";"409";"Mersch";"Y15T19";"From 15 to 19 years";"Female";"266";"10167";"523";"50.9"
"2021";"606";"Feulen";"_T";"Total";"Female";"1125";"2302";"2302";"48.9"
"2021";"710";"Wahl";"Y65T69";"From 65 to 69 years";"Male";"23";"1043";"48";"47.9"
"2021";"1103";"Flaxweiler";"Y15T19";"From 15 to 19 years";"Male";"74";"2160";"135";"54.8"
"2021";"806";"Lac de la Haute-Sûre";"Y20T24";"From 20 to 24 years";"Female";"69";"2160";"134";"51.5"
"2021";"7";"Canton Redange";"Y80T84";"From 80 to 84 years";"Total";"339";"20279";"339";"1.7"
"2021";"409";"Mersch";"Y_GE85";"85 years or over";"Total";"270";"10167";"270";"2.7"
"2021";"210";"Reckange-sur-Mess";"Y35T39";"From 35 to 39 years";"Total";"203";"2684";"203";"7.6"
"2021";"9";"Canton Vianden";"Y50T54";"From 50 to 54 years";"Male";"202";"5502";"404";"50.0"
"2021";"2";"Canton Esch";"Y95T99";"From 95 to 99 years";"Total";"208";"186224";"208";"0.1"
"2021";"707";"Saeul";"Y60T64";"From 60 to 64 years";"Total";"51";"960";"51";"5.3"
"2021";"903";"Vianden";"Y30T34";"From 30 to 34 years";"Total";"151";"2168";"151";"7.0"
"2021";"212";"Rumelange";"Y15T29";"From 15 to 29 years";"Male";"621";"5670";"1198";"51.8"
"2021";"110";"Steinfort";"Y_LT15";"Less than 15 years";"Female";"434";"5717";"869";"49.9"
"2021";"101";"Dippach";"Y70T74";"From 70 to 74 years";"Total";"212";"4492";"212";"4.7"
"2021";"305";"Niederanven";"Y25T29";"From 25 to 29 years";"Female";"166";"6442";"313";"53.0"
"2021";"701";"Beckerich";"Y15T19";"From 15 to 19 years";"Total";"176";"2776";"176";"6.3"
"2021";"610";"Vallée de l'Ernz";"Y35T39";"From 35 to 39 years";"Male";"95";"2697";"192";"49.5"
"2021";"410";"Nommern";"Y85T89";"From 85 to 89 years";"Total";"17";"1446";"17";"1.2"
"2021";"806";"Lac de la Haute-Sûre";"Y45T49";"From 45 to 49 years";"Male";"86";"2160";"163";"52.8"
"2021";"_T";"Total";"Y_LT5";"Less than 5 years";"Female";"16544";"643941";"33679";"49.1"
"2021";"1104";"Grevenmacher";"Y75T79";"From 75 to 79 years";"Total";"123";"5050";"123";"2.4"
"2021";"409";"Mersch";"Y10T14";"From 10 to 14 years";"Male";"283";"10167";"548";"51.6"
"2021";"203";"Dudelange";"Y_GE100";"100 years or over";"Total";"4";"21568";"4";"0.0"
"2021";"103";"Habscht";"Y65T84";"From 65 to 84 years";"Male";"319";"4918";"631";"50.6"
"2021";"708";"Useldange";"Y60T64";"From 60 to 64 years";"Total";"142";"2029";"142";"7.0"
"2021";"407";"Lintgen";"Y_GE100";"100 years or over";"Total";"0";"3401";"0";"0.0"
"2021";"606";"Feulen";"Y80T84";"From 80 to 84 years";"Total";"26";"2302";"26";"1.1"
"2021";"602";"Bourscheid";"Y90T94";"From 90 to 94 years";"Male";"2";"1686";"5";"40.0"
"2021";"8";"Canton Wiltz";"Y_GE100";"100 years or over";"Total";"6";"18562";"6";"0.0"
"2021";"8";"Canton Wiltz";"Y40T44";"From 40 to 44 years";"Female";"650";"18562";"1294";"50.2"
"2021";"108";"Mamer";"Y20T24";"From 20 to 24 years";"Female";"261";"10426";"516";"50.6"
"2021";"1004";"Consdorf";"Y25T29";"From 25 to 29 years";"Female";"49";"2126";"119";"41.2"
"2021";"11";"Canton Grevenmacher";"Y5T9";"From 5 to 9 years";"Female";"935";"31682";"1903";"49.1"
"2021";"610";"Vallée de l'Ernz";"Y40T44";"From 40 to 44 years";"Male";"108";"2697";"203";"53.2"
"2021";"1108";"Wormeldange";"Y15T29";"From 15 to 29 years";"Total";"487";"3055";"487";"15.9"
"2021";"210";"Reckange-sur-Mess";"Y20T24";"From 20 to 24 years";"Male";"99";"2684";"161";"61.5"
"2021";"1203";"Lenningen";"Y40T44";"From 40 to 44 years";"Male";"72";"2047";"156";"46.2"
"2021";"208";"Mondercange";"Y_LT5";"Less than 5 years";"Total";"305";"6979";"305";"4.4"
"2021";"401";"Colmar-Berg";"Y_LT15";"Less than 15 years";"Total";"400";"2271";"400";"17.6"
"2021";"9";"Canton Vianden";"Y30T34";"From 30 to 34 years";"Male";"201";"5502";"391";"51.4"
"2021";"306";"Sandweiler";"Y75T79";"From 75 to 79 years";"Male";"49";"3716";"110";"44.5"
